"AnimalName","AnimalGender","AnimalBirthYear","BreedName","ZipCode","LicenseIssuedDate","LicenseExpiredDate","Extract.Year","Borough","BoroughPop"
"SNOOP","M",2011,"German Shepherd Dog",10472,"10/25/2015","08/25/2017",2016,"Bronx",1446541
"RUDY","M",2012,"American Eskimo dog",10305,"10/25/2015","10/25/2016",2016,"Staten Island",475948
"TANK","M",2014,"Bull Dog, French",10309,"10/25/2015","10/25/2020",2016,"Staten Island",475948
"UNKNOWN","F",2014,"Labrador Retriever Crossbreed",10312,"10/25/2015","10/25/2016",2016,"Staten Island",475948
"FIESTA","M",2014,"Miniature Schnauzer",10472,"10/25/2015","10/25/2016",2016,"Bronx",1446541
"COCO","F",2014,"Chihuahua Crossbreed",11411,"10/25/2015","10/25/2018",2016,"Queens",2339150
"COCO","F",2008,"Chihuahua",11375,"10/25/2015","11/02/2020",2016,"Queens",2339150
"DICE","M",2010,"Beagle",11215,"10/25/2015","10/24/2016",2016,"Brooklyn",2640329
"SADIE","F",2013,"Cairn Terrier",10463,"10/25/2015","10/25/2016",2016,"Bronx",1446541
"PUFF","M",2015,"Maltese",11412,"10/25/2015","10/25/2016",2016,"Queens",2339150
"ROSCOE","M",2013,"Miniature Pinscher",11208,"10/25/2015","10/25/2016",2016,"Brooklyn",2640329
"MASON","M",2012,"Shih Tzu",11203,"10/25/2015","10/25/2016",2016,"Brooklyn",2640329
"KHALEESI","F",2013,"Labrador Retriever Crossbreed",11232,"10/25/2015","10/16/2018",2016,"Brooklyn",2640329
"HAZEL","F",2008,"American Staffordshire Terrier",11216,"10/25/2015","04/16/2018",2016,"Brooklyn",2640329
"NINJA","M",2011,"American Pit Bull Mix / Pit Bull Mix",10463,"10/25/2015","11/14/2017",2016,"Bronx",1446541
"BEAR","M",2012,"Cavalier King Charles Spaniel",11422,"10/25/2015","10/03/2016",2016,"Queens",2339150
"IGBY","M",2008,"Shih Tzu",10010,"10/25/2015","08/23/2018",2016,"Manhattan",1663447
"MANNY","M",2010,"Shiba Inu",11361,"10/25/2015","11/20/2017",2016,"Queens",2339150
"PRINCELLA","F",2012,"Parson Russell Terrier",10075,"10/25/2015","10/25/2016",2016,"Manhattan",1663447
"DOUBI","M",2012,"Poodle",11355,"10/25/2015","10/25/2016",2016,"Queens",2339150
"CHIPMUNK","F",2010,"Chihuahua",11207,"10/25/2015","10/25/2016",2016,"Brooklyn",2640329
"HAWTHORNE","F",2014,"Labrador Retriever Crossbreed",10467,"10/25/2015","10/25/2016",2016,"Bronx",1446541
"NIA","F",2015,"Rottweiler",11412,"10/25/2015","10/25/2016",2016,"Queens",2339150
"MISSY","F",2013,"Golden Retriever",10036,"10/25/2015","09/18/2016",2016,"Manhattan",1663447
"MANGO","F",2009,"Miniature Pinscher",11218,"10/25/2015","02/25/2016",2016,"Brooklyn",2640329
"DIESEL","M",2015,"Yorkshire Terrier",10472,"10/25/2015","10/25/2016",2016,"Bronx",1446541
"LILLY","F",2015,"Cocker Spaniel",10014,"10/25/2015","10/25/2016",2016,"Manhattan",1663447
"CARL","M",2014,"Siberian Husky",10009,"10/25/2015","10/25/2017",2016,"Manhattan",1663447
"SCOTCH","M",2008,"German Longhaired Pointer",11211,"10/25/2015","10/25/2016",2016,"Brooklyn",2640329
"MAYBE","F",2011,"Bull Dog, English",10003,"10/25/2015","08/20/2016",2016,"Manhattan",1663447
"JUDY","F",2012,"Chihuahua",11417,"10/25/2015","10/28/2016",2016,"Queens",2339150
"BENJALS","F",2006,"Chihuahua",11222,"10/25/2015","09/01/2016",2016,"Brooklyn",2640329
"CHANCE","M",2007,"American Pit Bull Terrier/Pit Bull",11214,"10/25/2015","10/24/2017",2016,"Brooklyn",2640329
"MOLLY","F",2014,"American Pit Bull Terrier/Pit Bull",10128,"10/25/2015","10/25/2016",2016,"Manhattan",1663447
"ALEPH","M",2015,"Maltese",11230,"10/25/2015","10/25/2016",2016,"Brooklyn",2640329
"MAX","M",2010,"Rottweiler",11230,"10/25/2015","10/17/2017",2016,"Brooklyn",2640329
"SAM","M",2014,"Rat Terrier",11105,"10/25/2015","10/25/2016",2016,"Queens",2339150
"PERCY","M",2008,"Weimaraner",10028,"10/25/2015","10/25/2020",2016,"Manhattan",1663447
"STELLA","F",2014,"Havanese",10011,"10/25/2015","10/25/2016",2016,"Manhattan",1663447
"KENSHI","M",2015,"Silky Terrier",11369,"10/25/2015","10/25/2016",2016,"Queens",2339150
"WHINNIE","F",2009,"Labrador Retriever Crossbreed",11201,"10/25/2015","09/10/2017",2016,"Brooklyn",2640329
"ADELAIDE","F",2014,"Maltese",11372,"10/25/2015","12/09/2020",2016,"Queens",2339150
"COSMO","M",2006,"Bichon Frise",10301,"10/26/2015","11/03/2016",2016,"Staten Island",475948
"PETEY","M",2009,"Puggle",11210,"10/26/2015","06/11/2016",2016,"Brooklyn",2640329
"CHARLIE","M",2007,"Shih Tzu",11435,"10/26/2015","11/04/2016",2016,"Queens",2339150
"VINNIE","M",2007,"Chihuahua",11234,"10/26/2015","09/29/2016",2016,"Brooklyn",2640329
"BAYOU","M",2008,"Portuguese Water Dog",10028,"10/26/2015","11/13/2017",2016,"Manhattan",1663447
"SANDY","M",2015,"Labrador Retriever",11228,"10/26/2015","10/26/2020",2016,"Brooklyn",2640329
"NAME NOT PROVIDED","M",2015,"Brussels Griffon",10065,"10/26/2015","10/26/2016",2016,"Manhattan",1663447
"NAME NOT PROVIDED","F",2015,"Maltese Crossbreed",10065,"10/26/2015","10/26/2016",2016,"Manhattan",1663447
"CHESTNUT","M",2013,"Lhasa Apso",10003,"10/26/2015","10/26/2016",2016,"Manhattan",1663447
"CHUCHEE","F",2007,"Shih Tzu Crossbreed",10027,"10/26/2015","10/26/2016",2016,"Manhattan",1663447
"WATSON","M",2015,"Pointer",11222,"10/26/2015","10/26/2017",2016,"Brooklyn",2640329
"N/A","F",2015,"Shih Tzu",11228,"10/26/2015","10/26/2016",2016,"Brooklyn",2640329
"ANGEL","F",2002,"Jack Russell Terrier",10011,"10/26/2015","10/26/2016",2016,"Manhattan",1663447
"ROXY","F",2003,"Jack Russell Terrier",10019,"10/26/2015","10/24/2016",2016,"Manhattan",1663447
"LOLA","F",2001,"Beagle",10314,"10/26/2015","10/31/2016",2016,"Staten Island",475948
"KOBE","M",2006,"Yorkshire Terrier",11420,"10/26/2015","10/31/2016",2016,"Queens",2339150
"BRANDI","F",2008,"Cairn Terrier",10473,"10/26/2015","10/21/2016",2016,"Bronx",1446541
"LUNA","F",2011,"French Bulldog",11237,"10/26/2015","10/26/2016",2016,"Brooklyn",2640329
"KANDI","F",2015,"Jack Russell Terrier",11413,"10/26/2015","10/26/2016",2016,"Queens",2339150
"YODA","M",2014,"Basenji",11357,"10/26/2015","10/26/2017",2016,"Queens",2339150
"BOBO","M",2007,"Labradoodle",10016,"10/26/2015","10/26/2017",2016,"Manhattan",1663447
"MOOSE","M",2010,"French Bulldog",11231,"10/26/2015","10/26/2018",2016,"Brooklyn",2640329
"LOGAN","M",2008,"Labrador Retriever Crossbreed",11356,"10/26/2015","11/24/2016",2016,"Queens",2339150
"TWINKIE","F",2010,"Yorkshire Terrier",10016,"10/26/2015","03/21/2016",2016,"Manhattan",1663447
"CHAMP","M",2010,"Pug",11223,"10/26/2015","10/27/2016",2016,"Brooklyn",2640329
"BELLA","F",2009,"American Staffordshire Terrier",10033,"10/26/2015","09/28/2016",2016,"Manhattan",1663447
"GIGI","F",2000,"Chihuahua",11372,"10/26/2015","10/29/2016",2016,"Queens",2339150
"JOHN","M",2015,"American Pit Bull Terrier/Pit Bull",10455,"10/26/2015","10/26/2016",2016,"Bronx",1446541
"TYSON","M",2010,"Maltipoo",10011,"10/26/2015","10/26/2018",2016,"Manhattan",1663447
"COSMO","M",2012,"Chihuahua Crossbreed",10458,"10/26/2015","10/26/2017",2016,"Bronx",1446541
"SHEINA","F",2000,"American Pit Bull Terrier/Pit Bull",10026,"10/26/2015","09/29/2016",2016,"Manhattan",1663447
"DIABLOI","M",2004,"Poodle, Standard",10065,"10/26/2015","10/30/2016",2016,"Manhattan",1663447
"BACARID","M",2011,"Labrador Retriever Crossbreed",11691,"10/26/2015","11/07/2016",2016,"Queens",2339150
"MILO","M",2013,"Cocker Spaniel",11373,"10/26/2015","08/30/2017",2016,"Queens",2339150
"HENRY","M",2014,"Poodle, Standard",11101,"10/26/2015","04/21/2017",2016,"Queens",2339150
"RUBY","F",2013,"American Pit Bull Terrier/Pit Bull",10314,"10/26/2015","10/26/2016",2016,"Staten Island",475948
"RUDI","M",2000,"Coton de Tulear",10023,"10/26/2015","10/26/2017",2016,"Manhattan",1663447
"PINOT","M",2015,"English Setter",10014,"10/26/2015","10/26/2017",2016,"Manhattan",1663447
"XIAO","M",2012,"Havanese",11362,"10/26/2015","10/26/2020",2016,"Queens",2339150
"SPATCY","M",2015,"Jack Russell Terrier",11226,"10/26/2015","10/26/2016",2016,"Brooklyn",2640329
"LOULOU","F",2011,"Poodle, Standard",10016,"10/26/2015","10/26/2017",2016,"Manhattan",1663447
"SCOTTY","M",2011,"Chihuahua",11434,"10/26/2015","10/26/2016",2016,"Queens",2339150
"TROY","M",2010,"Poodle, Standard",10014,"10/26/2015","09/06/2016",2016,"Manhattan",1663447
"BETTY","F",2012,"Japanese Chin/Spaniel",11101,"10/26/2015","04/17/2016",2016,"Queens",2339150
"BEAR","M",2007,"Rottweiler",10461,"10/26/2015","11/04/2016",2016,"Bronx",1446541
"MONA","F",2008,"Shih Tzu",10023,"10/26/2015","09/23/2016",2016,"Manhattan",1663447
"AJA","F",2001,"Shih Tzu",10021,"10/26/2015","09/29/2016",2016,"Manhattan",1663447
"LUNA","F",2012,"Beagle Crossbreed",10304,"10/26/2015","10/31/2016",2016,"Staten Island",475948
"CLYDE","M",2008,"Poodle",10033,"10/26/2015","11/07/2016",2016,"Manhattan",1663447
"LUNA","F",2014,"German Shepherd Dog",11361,"10/26/2015","10/30/2016",2016,"Queens",2339150
"MOLLY","F",2007,"Yorkshire Terrier",10025,"10/26/2015","09/29/2017",2016,"Manhattan",1663447
"BUBBLE","F",2004,"Shih Tzu",10462,"10/26/2015","09/30/2016",2016,"Bronx",1446541
"SMOKEY","M",2002,"German Shepherd Crossbreed",11222,"10/26/2015","10/31/2016",2016,"Brooklyn",2640329
"ELIZABETH","F",2002,"Chihuahua",10022,"10/26/2015","08/30/2016",2016,"Manhattan",1663447
"BENTLEY","M",2008,"Yorkshire Terrier",11102,"10/26/2015","11/12/2020",2016,"Queens",2339150
"MILO","M",2012,"Shih Tzu",11105,"10/26/2015","11/11/2016",2016,"Queens",2339150
"NAME NOT PROVIDED","M",2015,"Maltese Crossbreed",10019,"10/26/2015","10/26/2016",2016,"Manhattan",1663447
"BANDIT","M",2015,"Norwich Terrier",11238,"10/26/2015","10/26/2016",2016,"Brooklyn",2640329
"SOPHIE","F",2005,"Chow Chow",11354,"10/26/2015","10/31/2016",2016,"Queens",2339150
"ICE","M",2009,"Goldendoodle",10029,"10/26/2015","10/29/2016",2016,"Manhattan",1663447
"SWEET","F",2001,"Poodle, Standard",10461,"10/26/2015","10/31/2016",2016,"Bronx",1446541
"BACON","F",2007,"Brussels Griffon",11206,"10/26/2015","09/29/2016",2016,"Brooklyn",2640329
"OZ","M",2000,"Australian Shepherd",10013,"10/26/2015","10/04/2016",2016,"Manhattan",1663447
"LUCY","F",2014,"Labradoodle",10128,"10/26/2015","09/08/2016",2016,"Manhattan",1663447
"SUGAR","F",2004,"Maltese",10022,"10/26/2015","10/26/2016",2016,"Manhattan",1663447
"MIA","F",2013,"Golden Retriever",10312,"10/26/2015","10/26/2016",2016,"Staten Island",475948
"D.J.","M",2003,"Labrador Retriever",11697,"10/26/2015","10/26/2016",2016,"Queens",2339150
"LUTHER","M",2005,"Catahoula Leopard Dog",10019,"10/26/2015","10/26/2016",2016,"Manhattan",1663447
"TOBY","M",2011,"Pomeranian",11372,"10/26/2015","10/26/2016",2016,"Queens",2339150
"CODY","M",2008,"Poodle Crossbreed",10309,"10/26/2015","10/26/2016",2016,"Staten Island",475948
"RIVERA","F",2011,"German Shorthaired Pointer",11233,"10/26/2015","10/26/2016",2016,"Brooklyn",2640329
"DIPSY","F",2015,"Goldendoodle",10013,"10/26/2015","10/26/2016",2016,"Manhattan",1663447
"REESES","M",2009,"Chihuahua Crossbreed",10305,"10/26/2015","10/26/2016",2016,"Staten Island",475948
"N/A","M",2015,"Shih Tzu",11228,"10/26/2015","10/26/2016",2016,"Brooklyn",2640329
"ROSIE","F",2010,"American Pit Bull Mix / Pit Bull Mix",11213,"10/26/2015","10/26/2016",2016,"Brooklyn",2640329
"OLIVER","M",2012,"Maltese",10006,"10/26/2015","11/06/2016",2016,"Manhattan",1663447
"REINA","F",2008,"American Pit Bull Mix / Pit Bull Mix",11220,"10/27/2015","09/22/2017",2016,"Brooklyn",2640329
"HUNTER","M",2012,"Yorkshire Terrier",10305,"10/27/2015","10/26/2016",2016,"Staten Island",475948
"MAYA","F",2015,"Yorkshire Terrier",10029,"10/27/2015","10/27/2016",2016,"Manhattan",1663447
"SAINT","M",2002,"Greyhound",11208,"10/27/2015","10/27/2016",2016,"Brooklyn",2640329
"LUNA","F",2013,"Maltese Crossbreed",11103,"10/27/2015","10/27/2020",2016,"Queens",2339150
"LULU","F",2009,"Dachshund, Long Haired Miniature",10038,"10/27/2015","10/27/2018",2016,"Manhattan",1663447
"SHORTIE","M",2008,"Affenpinscher",10469,"10/27/2015","10/27/2016",2016,"Bronx",1446541
"BUDDY","M",2012,"Labrador Retriever Crossbreed",11218,"10/27/2015","10/27/2016",2016,"Brooklyn",2640329
"CASPER","M",2013,"Maltese",11230,"10/27/2015","10/27/2016",2016,"Brooklyn",2640329
"COBY","M",2013,"Maltese",11373,"10/27/2015","10/27/2017",2016,"Queens",2339150
"FRITZ","M",2007,"Miniature Schnauzer",10025,"10/27/2015","11/24/2016",2016,"Manhattan",1663447
"TUCKER","M",2000,"Wheaton Terrier",10024,"10/27/2015","10/30/2016",2016,"Manhattan",1663447
"BUBU","M",2015,"Cavalier King Charles Spaniel",10011,"10/27/2015","10/25/2017",2016,"Manhattan",1663447
"DALLAS","M",2013,"Morkie",10312,"10/27/2015","10/27/2016",2016,"Staten Island",475948
"MUSCLES","M",2014,"Staffordshire Bull Terrier",10026,"10/27/2015","10/27/2016",2016,"Manhattan",1663447
"MARTHA","F",2005,"Cocker Spaniel",10019,"10/27/2015","10/27/2020",2016,"Manhattan",1663447
"SANTIAGO","M",2015,"Poodle Crossbreed",10028,"10/27/2015","10/27/2016",2016,"Manhattan",1663447
"SUGAR","F",2010,"American Pit Bull Terrier/Pit Bull",10009,"10/27/2015","09/20/2016",2016,"Manhattan",1663447
"RADIO","F",2011,"Jack Russell Terrier",10024,"10/27/2015","09/09/2016",2016,"Manhattan",1663447
"BAMBI","F",2012,"Boxer",11229,"10/27/2015","11/03/2016",2016,"Brooklyn",2640329
"BRANDO","M",2009,"Shih Tzu",10303,"10/27/2015","11/19/2016",2016,"Staten Island",475948
"NAINDY","F",2011,"American Pit Bull Mix / Pit Bull Mix",10024,"10/27/2015","07/16/2016",2016,"Manhattan",1663447
"TARA","F",2012,"Labrador Retriever",10029,"10/27/2015","02/26/2016",2016,"Manhattan",1663447
"CUDDLES","F",2000,"Shih Tzu",10309,"10/27/2015","10/30/2016",2016,"Staten Island",475948
"BRUTUS","M",2010,"West High White Terrier",11419,"10/27/2015","11/25/2016",2016,"Queens",2339150
"ROSCOE","M",2010,"Yorkshire Terrier",11231,"10/27/2015","11/22/2016",2016,"Brooklyn",2640329
"LLOYD","M",2015,"Labrador Retriever Crossbreed",11211,"10/27/2015","10/27/2016",2016,"Brooklyn",2640329
"LILLY","F",2015,"Shih Tzu Crossbreed",10026,"10/27/2015","10/27/2016",2016,"Manhattan",1663447
"KENNEDY","F",2015,"Shiba Inu",10016,"10/27/2015","10/27/2016",2016,"Manhattan",1663447
"TUCK","M",2015,"Pug",10009,"10/27/2015","10/27/2016",2016,"Manhattan",1663447
"PIETRO","M",2013,"American Pit Bull Mix / Pit Bull Mix",11231,"10/27/2015","10/27/2016",2016,"Brooklyn",2640329
"BULLET","M",2014,"Yorkshire Terrier",11369,"10/27/2015","10/27/2016",2016,"Queens",2339150
"PEANUT","M",2015,"Beagle",11207,"10/27/2015","10/27/2016",2016,"Brooklyn",2640329
"PETE","M",2013,"Yorkshire Terrier",10128,"10/27/2015","10/27/2016",2016,"Manhattan",1663447
"GIA","F",2009,"American Pit Bull Mix / Pit Bull Mix",11235,"10/27/2015","11/12/2017",2016,"Brooklyn",2640329
"POCUS","M",2014,"Chihuahua",10040,"10/27/2015","11/08/2016",2016,"Manhattan",1663447
"JESSIE","M",2002,"Labrador Retriever Crossbreed",11209,"10/27/2015","10/31/2016",2016,"Brooklyn",2640329
"BINGO","M",2006,"Dachshund Smooth Coat",10023,"10/27/2015","11/04/2016",2016,"Manhattan",1663447
"MAYA","F",2010,"Shih Tzu",11365,"10/27/2015","10/27/2016",2016,"Queens",2339150
"ROCKY","M",2012,"American Pit Bull Terrier/Pit Bull",11428,"10/27/2015","10/27/2016",2016,"Queens",2339150
"GOOFY","M",2011,"Shih Tzu",11375,"10/27/2015","10/27/2019",2016,"Queens",2339150
"N/A","M",2015,"Australian Shepherd",11232,"10/27/2015","10/27/2016",2016,"Brooklyn",2640329
"ACHILLES","M",2013,"Beagle",11105,"10/27/2015","08/26/2016",2016,"Queens",2339150
"REMMI","F",2008,"Labrador Retriever",10465,"10/27/2015","11/09/2017",2016,"Bronx",1446541
"BARFI","M",2010,"Terrier mix",10075,"10/27/2015","10/27/2016",2016,"Manhattan",1663447
"HOWARD","M",2014,"Terrier mix",11211,"10/27/2015","10/27/2016",2016,"Brooklyn",2640329
"HUCKLEBERRY","M",2013,"Poodle, Miniature",10025,"10/27/2015","10/27/2016",2016,"Manhattan",1663447
"N/A","M",2015,"Yorkshire Terrier",11205,"10/27/2015","10/27/2016",2016,"Brooklyn",2640329
"JAKE","M",2006,"Shih Tzu",10024,"10/27/2015","10/07/2016",2016,"Manhattan",1663447
"AVA","F",2015,"Canaan Dog",10040,"10/27/2015","10/27/2017",2016,"Manhattan",1663447
"LUNA","F",2014,"Siberian Husky",10469,"10/27/2015","10/27/2016",2016,"Bronx",1446541
"LOLA","F",2014,"French Bulldog",10011,"10/27/2015","10/27/2018",2016,"Manhattan",1663447
"CHOPPA","F",2012,"American Pit Bull Terrier/Pit Bull",11234,"10/27/2015","10/27/2016",2016,"Brooklyn",2640329
"MIMI","M",2015,"Chihuahua",10011,"10/27/2015","10/16/2017",2016,"Manhattan",1663447
"MOLLY","F",2009,"Pug",11377,"10/27/2015","09/30/2018",2016,"Queens",2339150
"PUPPERTON","M",2013,"Yorkshire Terrier",11215,"10/27/2015","09/12/2016",2016,"Brooklyn",2640329
"ZSA","F",2005,"Cavalier King Charles Spaniel",10028,"10/27/2015","11/08/2016",2016,"Manhattan",1663447
"COTTON","M",2013,"Poodle, Standard",10462,"10/28/2015","10/31/2016",2016,"Bronx",1446541
"KANY","F",2009,"Yorkshire Terrier",10030,"10/28/2015","10/11/2016",2016,"Manhattan",1663447
"REMMY","M",2015,"Collie",10301,"10/28/2015","04/25/2017",2016,"Staten Island",475948
"KEVIN","M",2011,"Pomeranian",10469,"10/28/2015","10/31/2016",2016,"Bronx",1446541
"NELLIE","F",2003,"Poodle, Toy",10025,"10/28/2015","09/29/2017",2016,"Manhattan",1663447
"RILEY","M",2007,"Schnauzer, Miniature",10025,"10/28/2015","09/18/2016",2016,"Manhattan",1663447
"MIMY","F",2015,"Beagle",11368,"10/28/2015","10/28/2016",2016,"Queens",2339150
"NAME NOT PROVIDED","F",2015,"Beagle",11222,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"BUCKO","M",2006,"Skye Terrier",10006,"10/28/2015","10/28/2016",2016,"Manhattan",1663447
"JIMBO","M",2003,"Yorkshire Terrier",10009,"10/28/2015","10/28/2016",2016,"Manhattan",1663447
"ROCKY","M",2005,"Labrador Retriever",11238,"10/28/2015","10/28/2018",2016,"Brooklyn",2640329
"PAULIE","M",2013,"American Bully",11203,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"STAR","F",2013,"Cavalier King Charles Spaniel",10458,"10/28/2015","11/21/2016",2016,"Bronx",1446541
"WOOFY","F",2011,"Chihuahua",11358,"10/28/2015","11/24/2016",2016,"Queens",2339150
"CHOO","M",2001,"Pug",10307,"10/28/2015","10/30/2016",2016,"Staten Island",475948
"NAME NOT PROVIDED","F",2015,"Yorkshire Terrier Crossbreed",11377,"10/28/2015","10/28/2016",2016,"Queens",2339150
"CASHMERE","F",2011,"Chihuahua",10453,"10/28/2015","10/28/2016",2016,"Bronx",1446541
"RESSIE","F",2010,"Yorkshire Terrier",11419,"10/28/2015","10/28/2016",2016,"Queens",2339150
"MOSUL","M",2014,"German Shepherd Crossbreed",11219,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"FANNY","F",2009,"American Pit Bull Terrier/Pit Bull",10280,"10/28/2015","11/16/2016",2016,"Manhattan",1663447
"CESAR","M",2012,"Mastiff, Tibetan",10305,"10/28/2015","09/25/2016",2016,"Staten Island",475948
"TEDDY","M",2013,"Jack Russell Terrier",11102,"10/28/2015","01/10/2017",2016,"Queens",2339150
"JAX","M",2015,"Yorkshire Terrier Crossbreed",10314,"10/28/2015","10/28/2016",2016,"Staten Island",475948
"SAVANNAH","F",2013,"Beagle",10301,"10/28/2015","10/28/2016",2016,"Staten Island",475948
"BAXTER","M",2015,"Maltese Crossbreed",11373,"10/28/2015","10/28/2016",2016,"Queens",2339150
"NAME NOT PROVIDED","F",2015,"Shih Tzu Crossbreed",11104,"10/28/2015","10/28/2016",2016,"Queens",2339150
"GEORGIA","F",2012,"American Pit Bull Mix / Pit Bull Mix",10473,"10/28/2015","10/28/2016",2016,"Bronx",1446541
"NAME NOT PROVIDED","M",2015,"Jack Russell Terrier",10002,"10/28/2015","10/28/2016",2016,"Manhattan",1663447
"COOL","M",2008,"Bassett Hound",10021,"10/28/2015","11/19/2017",2016,"Manhattan",1663447
"PRINCY","F",2011,"Pomeranian",10038,"10/28/2015","02/16/2016",2016,"Manhattan",1663447
"KISCI","F",2000,"Labrador Retriever Crossbreed",11375,"10/28/2015","09/30/2016",2016,"Queens",2339150
"LILY","F",2006,"Beagle",11357,"10/28/2015","09/29/2016",2016,"Queens",2339150
"PEANUT","F",2015,"Pomeranian",10009,"10/28/2015","10/28/2016",2016,"Manhattan",1663447
"NAME NOT PROVIDED","M",2015,"Siberian Husky",11360,"10/28/2015","10/28/2016",2016,"Queens",2339150
"BISHOP","M",2011,"American Pit Bull Terrier/Pit Bull",11222,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"LEAH","F",2010,"Collie, Smooth Coat",11206,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"BELLO","M",2015,"Poodle, Toy",11365,"10/28/2015","10/28/2016",2016,"Queens",2339150
"NAME NOT PROVIDED","F",2015,"American Eskimo dog",11377,"10/28/2015","10/28/2016",2016,"Queens",2339150
"BENNY","M",2014,"Terrier Crossbreed",11222,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"YUYI","M",2010,"Chihuahua Crossbreed",10459,"10/28/2015","10/28/2016",2016,"Bronx",1446541
"KARLA","F",2011,"American Pit Bull Mix / Pit Bull Mix",11231,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"AMELIA","F",2012,"Maltese",11228,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"KIPPER","M",2010,"Schnauzer, Miniature",10010,"10/28/2015","10/24/2016",2016,"Manhattan",1663447
"PICKLE","F",2011,"Bull Dog, French",11206,"10/28/2015","02/07/2016",2016,"Brooklyn",2640329
"JIMMY","M",2003,"Lhasa Apso",11214,"10/28/2015","08/30/2016",2016,"Brooklyn",2640329
"ROXIE","F",2001,"Yorkshire Terrier",10036,"10/28/2015","09/30/2016",2016,"Manhattan",1663447
"PENNY","F",2002,"German Shepherd Crossbreed",11365,"10/28/2015","09/30/2016",2016,"Queens",2339150
"MORRISSEY","M",2006,"Bull Dog, French",11103,"10/28/2015","10/30/2016",2016,"Queens",2339150
"GWEN","F",2006,"Bassett Hound",10021,"10/28/2015","11/19/2017",2016,"Manhattan",1663447
"DEAN","M",2011,"Boston Terrier",10035,"10/28/2015","03/01/2020",2016,"Manhattan",1663447
"PEDRO","M",2011,"Pug",11429,"10/28/2015","08/30/2016",2016,"Queens",2339150
"ROSA","F",2012,"Chihuahua",10034,"10/28/2015","09/29/2016",2016,"Manhattan",1663447
"LUCKY","M",2005,"Doberman Pinscher",10306,"10/28/2015","10/01/2016",2016,"Staten Island",475948
"J","M",2014,"Yorkshire Terrier",11209,"10/28/2015","11/22/2016",2016,"Brooklyn",2640329
"MIA","F",2012,"Chinese Shar-Pei",11356,"10/28/2015","10/28/2016",2016,"Queens",2339150
"MAGNUS","M",2015,"German Shepherd Dog",11231,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"LUNA","F",2015,"American Pit Bull Mix / Pit Bull Mix",11237,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"MOWGLI","M",2013,"French Bulldog",10023,"10/28/2015","10/28/2016",2016,"Manhattan",1663447
"NAME NOT PROVIDED","F",2015,"American Eskimo dog",10468,"10/28/2015","10/28/2016",2016,"Bronx",1446541
"YANKEE","M",2012,"Poodle Crossbreed",11414,"10/28/2015","10/28/2016",2016,"Queens",2339150
"BELLA","F",2014,"Shih Tzu",11208,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"EMILE","M",2004,"Cavalier King Charles Spaniel",11215,"10/28/2015","10/31/2016",2016,"Brooklyn",2640329
"COCO","F",2011,"Jack Russell Terrier",11222,"10/28/2015","08/13/2016",2016,"Brooklyn",2640329
"HENNESSY","F",2013,"American Pit Bull Terrier/Pit Bull",11237,"10/28/2015","10/28/2016",2016,"Brooklyn",2640329
"NAME NOT PROVIDED","F",2015,"Shih Tzu",11377,"10/28/2015","10/28/2016",2016,"Queens",2339150
"AVA","F",2009,"Miniature Pinscher",10022,"10/28/2015","10/28/2017",2016,"Manhattan",1663447
"OLIVER","M",2015,"Treeing Walker Coonhound",10035,"10/28/2015","10/28/2020",2016,"Manhattan",1663447
"OLLIE","M",2015,"Pomeranian",10009,"10/28/2015","10/28/2016",2016,"Manhattan",1663447
"REX","M",2010,"American Pit Bull Terrier/Pit Bull",11372,"10/28/2015","10/28/2016",2016,"Queens",2339150
"NINA","F",2015,"Bichon Frise",11102,"10/28/2015","10/28/2016",2016,"Queens",2339150
"TOBEE","M",2004,"Shih Tzu",11434,"10/28/2015","10/28/2016",2016,"Queens",2339150
"TEDDY","M",2014,"Labrador Retriever",10010,"10/28/2015","07/30/2017",2016,"Manhattan",1663447
"STEVE","M",2007,"Poodle, Toy",10025,"10/28/2015","09/28/2017",2016,"Manhattan",1663447
"MAX","M",2000,"Maltese",10035,"10/29/2015","09/29/2016",2016,"Manhattan",1663447
"CUPCAKE","F",2010,"Shih Tzu",11222,"10/29/2015","10/25/2016",2016,"Brooklyn",2640329
"ACHILLES","M",2008,"American Pit Bull Terrier/Pit Bull",11210,"10/29/2015","11/07/2016",2016,"Brooklyn",2640329
"ZOEY","F",2013,"Yorkshire Terrier",10463,"10/29/2015","10/08/2016",2016,"Bronx",1446541
"NINA","F",2011,"Chihuahua",11354,"10/29/2015","10/17/2016",2016,"Queens",2339150
"LAZARO","M",2013,"French Bulldog",10462,"10/29/2015","11/21/2016",2016,"Bronx",1446541
